CustomerID,Gender,Age,Region,MembershipLevel,VisitCount,AveragePurchaseAmount,TotalPurchaseAmount,SatisfactionScore,LastPurchaseDate,CouponUsed,PreferredCategory,SignupDate,Email,PurchaseStatus,AgeGroup,PurchaseGrade,RecentPurchase
CUST100333,Female,29.0,Gyeonggi,Basic,9,43700.0,93100.0,4.8,2026-05-18,N,Food,2023-01-22,customer333@example.com,1,20대,Low,True
CUST100957,Male,34.0,Incheon,Basic,9,145900.0,271200.0,3.4,2025-12-24,Y,Beauty,2021-01-26,customer957@example.com,0,30대,Medium,False
CUST101319,Female,44.0,Daejeon,Basic,11,95700.0,309200.0,4.3,2026-06-06,No,Fashion,2020-10-26,customer1319@example.com,1,40대,Medium,True
CUST100180,Female,34.0,Gyeonggi,Silver,11,162500.0,852300.0,2.9,2026-04-12,Y,Beauty,2021-09-26,customer180@example.com,0,30대,VIP,True
CUST101407,Female,39.0,Incheon,Gold,8,173400.0,487300.0,3.5,2026-02-02,Y,Home,2022-11-01,customer1407@example.com,1,30대,High,False
CUST100098,Male,38.0,Gyeonggi,Basic,9,36000.0,103000.0,2.9,2026-06-04,N,Food,2025-10-12,customer98@example.com,0,30대,Low,True
CUST100015,Male,39.0,Gwangju,Basic,17,178400.0,1060425.0,3.7,2026-05-22,Y,Electronics,2022-02-19,customer15@example.com,1,30대,VIP,True
CUST100256,Female,26.0,Unknown,VIP,13,147600.0,942000.0,3.4,2026-02-02,N,Food,2022-01-06,customer256@example.com,1,20대,VIP,False
CUST100227,Male,47.0,Seoul,Basic,9,56400.0,196400.0,3.7,2026-06-22,Y,Home,2021-08-05,customer227@example.com,0,40대,Medium,True
CUST100072,Male,56.0,GYEONGGI,Basic,7,83600.0,237400.0,3.9,2026-04-10,n,Home,2025-08-18,customer72@example.com,0,50대,Medium,True
CUST100027,Female,27.0,Gwangju,Silver,8,147300.0,491600.0,3.4,2026-06-16,N,Electronics,2024-06-21,customer27@example.com,0,20대,High,True
CUST100565,Male,26.0,Seoul,Gold,17,242400.0,1060425.0,3.5,2026-04-11,Y,Fashion,2024-03-14,customer565@example.com,1,20대,VIP,True
CUST100017,Male,25.0,Seoul,VIP,11,180600.0,598800.0,4.1,2026-01-05,N,Fashion,2021-02-27,customer17@example.com,1,20대,VIP,False
CUST100323,Male,26.0,Daegu,Silver,4,138900.0,139600.0,3.1,2026-06-23,Y,Home,2022-03-30,customer323@example.com,0,20대,Low,True
CUST100412,Male,53.0,Seoul,Basic,10,130000.0,595400.0,4.1,2026-04-27,Y,Electronics,2025-01-01,customer412@example.com,1,50대,VIP,True
CUST101074,Female,43.0,Seoul,Gold,12,184500.0,549000.0,2.8,2026-06-21,Y,Beauty,2020-07-20,customer1074@example.com,1,40대,VIP,True
CUST100768,Male,46.0,Daegu,Basic,7,145500.0,128600.0,3.3,2026-05-03,Y,Electronics,2025-02-01,customer768@example.com,1,40대,Low,True
CUST100193,Female,18.0,Daejeon,silver,7,106100.0,107800.0,4.0,2026-04-04,N,Electronics,2024-01-10,customer193@example.com,0,10대 이하,Low,True
CUST100245,Male,39.0,Incheon,Basic,6,47700.0,43500.0,3.9,2026-05-08,Y,Fashion,2022-12-30,customer245@example.com,1,30대,Low,True
CUST100321,Female,45.0,Seoul,Basic,7,97400.0,97700.0,3.3,2026-06-12,Y,Home,2024-07-06,customer321@example.com,0,40대,Low,True
CUST100985,Female,45.0,Unknown,Gold,7,134400.0,460100.0,3.9,2026-04-30,N,Fashion,2022-03-05,customer985@example.com,0,40대,High,True
CUST101256,Male,32.0,Busan,Gold,12,201500.0,1060425.0,3.9,2026-05-16,N,Fashion,2024-12-20,customer1256@example.com,1,30대,VIP,True
CUST101006,Male,47.0,Seoul,VIP,4,235100.0,520300.0,1.7000000000000002,2026-05-15,N,Electronics,2023-03-31,customer1006@example.com,0,40대,High,True
CUST101116,Female,35.0,Gyeonggi,Basic,12,89600.0,372200.0,3.9,2026-04-27,N,Food,2024-01-28,customer1116@example.com,1,30대,High,True
CUST101059,F,39.0,Gyeonggi,Unknown,7,121700.0,265700.0,4.1,2026-03-10,Y,Sports,2021-05-04,customer1059@example.com,0,30대,Medium,True
CUST101491,Male,18.0,Seoul,Basic,9,108000.0,275900.0,2.0,2026-04-07,Y,Electronics,2021-10-04,customer1491@example.com,0,10대 이하,Medium,True
CUST100197,Male,34.0,Daejeon,Basic,8,5000.0,10300.0,3.7,2026-05-15,N,Sports,2022-08-11,customer197@example.com,0,30대,Low,True
CUST100546,Male,36.0,Daegu,Basic,13,124400.0,216600.0,3.4,2026-02-24,N,Food,2020-07-25,customer546@example.com,0,30대,Medium,False
CUST101259,Female,33.0,Gyeonggi,Silver,10,154000.0,343100.0,5.0,2026-05-13,N,Fashion,2021-02-26,customer1259@example.com,0,30대,High,True
CUST100801,MALE,36.0,Incheon,Silver,11,124900.0,275100.0,3.0,2026-05-28,Y,Sports,2023-03-23,customer801@example.com,0,30대,Medium,True
CUST100156,Female,50.0,Seoul,Basic,9,204800.0,457300.0,4.3,2026-05-08,Y,Electronics,2025-05-21,customer156@example.com,1,50대,High,True
CUST100821,Other,25.0,Seoul,Basic,3,125400.0,108500.0,5.0,2026-04-14,N,Electronics,2023-09-04,customer821@example.com,0,20대,Low,True
CUST100772,Female,31.0,Incheon,Silver,7,127000.0,366300.0,3.5,2026-05-27,N,Beauty,2025-05-12,customer772@example.com,1,30대,High,True
CUST101021,M,53.0,Gyeonggi,Gold,11,129500.0,1060425.0,4.7,2026-06-08,N,Fashion,2025-05-31,customer1021@example.com,1,50대,VIP,True
CUST100594,Male,30.0,Gyeonggi,Basic,6,81300.0,280100.0,3.4,2026-05-04,Y,Fashion,2021-11-21,customer594@example.com,1,30대,Medium,True
CUST100638,Female,36.0,Seoul,Silver,6,75800.0,143100.0,4.0,2026-04-23,N,Food,2022-04-23,customer638@example.com,0,30대,Low,True
CUST101153,Female,40.0,Incheon,Basic,10,139800.0,782300.0,3.4,2026-02-18,N,Fashion,2022-07-05,customer1153@example.com,1,40대,VIP,False
CUST100228,Female,36.0,Seoul,Basic,4,78900.0,160600.0,4.1,2026-05-14,Y,Food,2023-02-04,customer228@example.com,0,30대,Low,True
CUST100725,Female,43.0,Seoul,silver,9,141700.0,476800.0,3.5,2026-06-08,N,Beauty,2023-10-14,customer725@example.com,0,40대,High,True
CUST101250,Female,41.0,Gwangju,Silver,9,167200.0,366800.0,3.1,2026-04-27,Y,Electronics,2021-01-04,customer1250@example.com,0,40대,High,True
CUST101292,Female,50.0,Seoul,Silver,11,115900.0,373200.0,3.7,2026-04-06,y,Home,2023-06-17,customer1292@example.com,0,50대,High,True
CUST101010,Male,56.0,Incheon,Basic,5,14400.0,28800.0,3.0,2026-01-27,N,Fashion,2023-08-23,customer1010@example.com,0,50대,Low,False
CUST100472,Male,21.0,Seoul,Basic,9,64100.0,164900.0,3.6,2026-02-13,Y,Fashion,2024-10-11,customer472@example.com,0,20대,Low,False
CUST100276,Male,47.0,Busan,Silver,6,169800.0,175500.0,3.5,2026-06-17,Y,Electronics,2021-02-12,customer276@example.com,1,40대,Low,True
CUST101266,Female,30.0,Gwangju,Silver,13,106100.0,330400.0,3.7,2026-06-10,N,Food,2021-05-12,customer1266@example.com,0,30대,Medium,True
CUST100231,Female,57.0,Incheon,Basic,13,85200.0,442700.0,4.0,2026-05-04,Y,Sports,2021-06-07,customer231@example.com,1,50대,High,True
CUST101095,Female,26.0,Seoul,Silver,5,92100.0,101500.0,4.9,2026-05-20,N,Food,2022-07-07,customer1095@example.com,0,20대,Low,True
CUST101497,Male,36.0,Incheon,Gold,10,136300.0,652200.0,3.7,2026-03-18,Y,Home,2025-01-11,customer1497@example.com,0,30대,VIP,True
CUST100664,Unknown,57.0,Seoul,Basic,14,66800.0,281200.0,3.0,2026-05-09,Y,Home,2021-10-10,customer664@example.com,0,50대,Medium,True
CUST100789,Male,51.0,Gyeonggi,Basic,8,74300.0,234700.0,4.1,2026-03-12,N,Beauty,2020-07-13,customer789@example.com,0,50대,Medium,True
CUST101247,Male,25.0,Daejeon,Basic,8,99600.0,93700.0,4.1,2026-05-08,Y,Electronics,2024-04-04,customer1247@example.com,1,20대,Low,True
CUST100556,Female,38.0,Seoul,Basic,9,71700.0,156900.0,4.0,2026-04-11,No,Fashion,2020-12-22,customer556@example.com,0,30대,Low,True
CUST100286,Male,18.0,Seoul,Silver,16,102300.0,831200.0,3.0,2026-04-05,N,Fashion,2025-01-26,customer286@example.com,0,10대 이하,VIP,True
CUST100977,Other,33.0,Busan,Basic,8,46000.0,163900.0,5.0,2026-03-29,Y,Beauty,2025-04-05,customer977@example.com,1,30대,Low,True
CUST100641,Female,38.0,Daejeon,Silver,12,149900.0,302600.0,3.4,2026-05-23,N,Fashion,2024-07-16,customer641@example.com,0,30대,Medium,True
CUST100082,Female,36.0,Daejeon,Gold,7,143100.0,399500.0,3.4,2026-05-11,Y,Fashion,2020-09-23,customer82@example.com,0,30대,High,True
CUST101437,Male,53.0,Daejeon,basic,9,94900.0,384200.0,4.1,2026-05-25,N,Fashion,2022-12-23,customer1437@example.com,0,50대,High,True
CUST100569,Female,42.0,Gyeonggi,Basic,6,59100.0,118800.0,4.5,2026-04-12,N,Food,,customer569@example.com,0,40대,Low,True
CUST100285,Male,52.0,Daejeon,Gold,6,99800.0,175200.0,2.0,2026-06-06,N,Home,2023-05-04,customer285@example.com,0,50대,Low,True
CUST101144,Other,26.0,Seoul,VIP,8,143000.0,612500.0,4.1,2026-03-12,Y,Sports,2021-03-18,customer1144@example.com,1,20대,VIP,True
CUST101453,Female,23.0,Daegu,VIP,8,174500.0,350100.0,4.0,2026-03-30,N,Sports,2025-02-11,customer1453@example.com,1,20대,High,True
CUST101067,Female,18.0,Seoul,Basic,7,95800.0,216200.0,1.8,2026-02-10,Y,Electronics,2022-06-10,customer1067@example.com,0,10대 이하,Medium,False
CUST100593,Female,33.0,Gyeonggi,Basic,14,214200.0,761200.0,3.7,2026-05-09,N,Beauty,2025-07-20,customer593@example.com,1,30대,VIP,True
CUST100597,Female,26.0,Gyeonggi,Gold,10,192400.0,710900.0,4.5,2025-11-25,N,Sports,2020-09-14,customer597@example.com,1,20대,VIP,False
CUST101289,Female,39.0,Daegu,Silver,14,69500.0,259800.0,1.7000000000000002,2026-05-25,Y,Home,2023-05-20,customer1289@example.com,1,30대,Medium,True
CUST100044,Female,40.0,Busan,VIP,14,196100.0,1060425.0,4.4,2026-05-18,Y,Fashion,2021-02-02,customer44@example.com,1,40대,VIP,True
CUST100272,Male,33.0,Gyeonggi,Gold,7,111100.0,205600.0,3.7,2026-04-21,N,Fashion,2025-07-24,customer272@example.com,1,30대,Medium,True
CUST101450,Male,41.0,Busan,basic,6,35100.0,40100.0,3.1,2026-05-29,Y,Sports,2024-02-27,customer1450@example.com,1,40대,Low,True
CUST101125,Female,47.0,Gyeonggi,Basic,6,54100.0,49300.0,3.7,2026-02-28,N,Unknown,2020-08-20,customer1125@example.com,0,40대,Low,False
CUST101088,Male,27.0,Incheon,Basic,13,71400.0,292000.0,2.9,2026-04-05,Y,Sports,2021-08-14,customer1088@example.com,0,20대,Medium,True
CUST100510,female,57.0,Gyeonggi,Gold,14,117500.0,824700.0,4.1,2025-11-17,N,Fashion,2022-06-01,customer510@example.com,1,50대,VIP,False
CUST100447,Male,49.0,Gwangju,Basic,8,80300.0,245200.0,4.4,2026-06-24,N,Home,2024-04-01,customer447@example.com,1,40대,Medium,True
CUST100876,Unknown,24.0,Daejeon,Basic,11,90300.0,507900.0,4.7,2026-04-11,No,Home,2021-02-12,customer876@example.com,1,20대,High,True
CUST100853,Male,37.0,Daejeon,Silver,9,186100.0,592300.0,3.7,2026-02-08,Y,electronics,2025-02-13,customer853@example.com,1,30대,VIP,False
CUST101476,Male,55.0,Daejeon,Silver,6,36700.0,113500.0,5.0,2026-06-03,Y,Fashion,2021-08-24,customer1476@example.com,1,50대,Low,True
CUST101000,Female,51.0,Incheon,Silver,8,117500.0,133400.0,3.8,2026-06-09,N,Beauty,2025-12-18,customer1000@example.com,0,50대,Low,True
CUST100537,Male,37.0,Seoul,Basic,12,41900.0,274800.0,4.5,2026-04-04,Y,Beauty,2025-06-30,customer537@example.com,1,30대,Medium,True
CUST100849,Male,43.0,Gyeonggi,Basic,8,59900.0,51600.0,4.3,2026-06-24,Y,Fashion,2025-01-10,customer849@example.com,0,40대,Low,True
CUST101106,Male,21.0,gyeonggi,Basic,6,43300.0,111000.0,3.0,2026-05-01,Y,Fashion,2022-09-21,customer1106@example.com,0,20대,Low,True
CUST100021,Other,25.0,Daejeon,Basic,11,83400.0,213200.0,4.3,2026-01-04,N,Beauty,2021-09-30,customer21@example.com,0,20대,Medium,False
CUST100573,Female,49.0,Seoul,Basic,8,70600.0,226600.0,3.8,2026-05-08,N,Beauty,2024-07-14,customer573@example.com,0,40대,Medium,True
CUST100482,Male,24.0,Gyeonggi,VIP,7,139800.0,272200.0,4.3,2026-02-06,Y,Food,2025-11-15,customer482@example.com,0,20대,Medium,False
CUST100084,Female,38.0,Gyeonggi,Basic,7,116200.0,228700.0,2.5,2026-04-09,N,Beauty,2023-08-08,customer84@example.com,0,30대,Medium,True
CUST101386,Female,52.0,Gyeonggi,Silver,8,143600.0,447100.0,4.7,2026-04-17,y,Electronics,2024-07-17,customer1386@example.com,1,50대,High,True
CUST100715,Male,56.0,Seoul,Silver,10,99600.0,352300.0,3.6,2026-02-27,N,Beauty,2025-08-26,customer715@example.com,0,50대,High,False
CUST101298,Male,47.0,Seoul,Basic,6,51600.0,152300.0,2.8,2026-01-05,N,Fashion,2023-04-16,customer1298@example.com,0,40대,Low,False
CUST100179,Female,39.0,Gwangju,Silver,9,44400.0,180900.0,3.9,2026-05-17,N,Food,2025-10-27,customer179@example.com,0,30대,Low,True
CUST100353,Female,55.0,Gyeonggi,VIP,15,117500.0,489000.0,3.3,2026-04-19,Y,Sports,2024-07-15,customer353@example.com,1,50대,High,True
CUST100186,Female,40.0,Seoul,Silver,12,127000.0,476300.0,4.5,2026-06-21,Y,Home,2024-11-18,customer186@example.com,0,40대,High,True
CUST100493,Female,37.0,Seoul,Gold,11,194600.0,779500.0,4.4,2025-12-27,N,Beauty,2021-11-03,customer493@example.com,1,30대,VIP,False
CUST100347,Female,31.0,Seoul,VIP,10,248412.5,1060425.0,2.6,2026-03-17,N,electronics,2024-10-25,customer347@example.com,1,30대,VIP,True
CUST100497,Female,35.0,Gyeonggi,Basic,8,16400.0,49600.0,3.6,2026-03-28,Y,Beauty,2024-10-31,customer497@example.com,1,30대,Low,True
CUST101064,Male,46.0,Seoul,Gold,9,143400.0,759800.0,3.4,2026-02-15,N,Fashion,2023-02-07,customer1064@example.com,1,40대,VIP,False
CUST100566,Male,33.0,Incheon,Silver,5,118300.0,380900.0,3.4,2026-06-04,N,Sports,2025-04-26,customer566@example.com,1,30대,High,True
CUST100769,Male,33.0,Seoul,Basic,10,121500.0,254600.0,4.1,2026-04-21,N,Fashion,2023-08-26,customer769@example.com,1,30대,Medium,True
CUST101094,Female,36.0,Gyeonggi,Basic,13,97200.0,321000.0,4.3,2026-03-04,N,Food,2022-10-30,customer1094@example.com,1,30대,Medium,True
CUST101466,Female,57.0,Seoul,Basic,10,70400.0,139700.0,3.7,2026-04-21,Y,Fashion,2024-02-01,customer1466@example.com,0,50대,Low,True
CUST101207,Male,59.0,Daegu,Silver,8,245800.0,743300.0,3.6,2026-05-17,Y,Electronics,2024-11-09,customer1207@example.com,1,50대,VIP,True
CUST100972,Male,39.0,Seoul,Unknown,12,133600.0,468900.0,3.0,2026-04-21,N,Food,2022-06-11,customer972@example.com,1,30대,High,True
CUST101427,Male,42.0,Incheon,Silver,3,93700.0,86300.0,2.2,2026-06-01,N,Fashion,2023-09-22,customer1427@example.com,0,40대,Low,True
CUST100691,Male,39.0,Daejeon,Basic,8,46300.0,142200.0,4.4,2026-04-21,Y,Sports,2025-07-01,customer691@example.com,0,30대,Low,True
CUST100264,male,32.0,Seoul,Gold,4,72000.0,122900.0,4.2,2026-04-30,Y,Food,2024-06-26,customer264@example.com,0,30대,Low,True
CUST100104,Female,41.0,Daejeon,Basic,14,156900.0,715600.0,3.6,2026-06-06,Y,Electronics,2020-08-30,customer104@example.com,1,40대,VIP,True
CUST101079,Male,42.0,Gyeonggi,Silver,8,94000.0,422200.0,3.6,2026-03-26,N,Food,2025-06-13,customer1079@example.com,0,40대,High,True
CUST101188,Male,43.0,Daegu,Silver,17,169900.0,535700.0,4.7,2026-05-16,No,Beauty,2023-05-19,customer1188@example.com,1,40대,High,True
CUST100270,female,39.0,Gyeonggi,Basic,8,80800.0,87600.0,4.9,2026-03-10,N,Sports,2024-08-16,customer270@example.com,0,30대,Low,True
CUST101178,Female,56.0,Daejeon,Silver,11,125800.0,350400.0,3.9,2026-04-25,N,Sports,2024-04-04,customer1178@example.com,1,50대,High,True
CUST101060,Female,40.0,GYEONGGI,Silver,7,98100.0,309000.0,5.0,2026-05-15,Y,Sports,2024-07-01,customer1060@example.com,1,40대,Medium,True
CUST100494,Female,41.0,Gwangju,silver,6,148300.0,325400.0,2.7,2026-06-21,Y,Electronics,2022-08-01,customer494@example.com,0,40대,Medium,True
CUST100612,Female,49.0,Gyeonggi,Gold,7,100100.0,101100.0,3.1,2025-12-29,N,Home,2024-08-02,customer612@example.com,0,40대,Low,False
CUST100945,Female,25.0,Daejeon,VIP,9,193200.0,731100.0,5.0,2026-04-21,N,Home,2023-06-26,customer945@example.com,1,20대,VIP,True
CUST100633,Female,21.0,Seoul,Silver,11,185000.0,585100.0,5.0,2026-05-11,Y,Electronics,2020-11-26,customer633@example.com,1,20대,VIP,True
CUST100355,Female,39.0,Incheon,Silver,12,170700.0,358700.0,3.3,2026-03-25,N,Sports,2024-02-07,customer355@example.com,0,30대,High,True
CUST101323,Female,18.0,Gyeonggi,Basic,5,70100.0,126700.0,1.7000000000000002,2026-04-28,Y,Fashion,2022-11-27,customer1323@example.com,0,10대 이하,Low,True
CUST100528,Male,57.0,Seoul,Silver,9,149500.0,384900.0,4.1,2026-05-31,N,Beauty,2021-05-24,customer528@example.com,0,50대,High,True
CUST101015,Male,34.0,Daegu,VIP,6,178000.0,184200.0,3.4,2026-05-09,Y,Sports,2023-10-08,customer1015@example.com,0,30대,Low,True
CUST101161,Male,32.0,Busan,VIP,9,146300.0,331900.0,3.5,2026-02-18,N,Food,2020-12-17,customer1161@example.com,0,30대,Medium,False
CUST101358,Female,57.0,Gyeonggi,Basic,14,141600.0,663800.0,4.7,2026-04-17,Y,Fashion,2025-04-27,customer1358@example.com,1,50대,VIP,True
CUST100575,Male,37.0,Gyeonggi,Silver,10,137000.0,240000.0,5.0,2026-06-26,N,Fashion,2020-07-04,customer575@example.com,1,30대,Medium,True
CUST100055,Female,30.0,Gyeonggi,basic,6,63900.0,146700.0,3.8,2026-04-13,Y,Food,2024-01-07,customer55@example.com,0,30대,Low,True
CUST100790,Male,43.0,Daejeon,Gold,6,80700.0,142500.0,3.9,2026-05-02,Y,Home,2021-06-30,customer790@example.com,0,40대,Low,True
CUST100714,Female,32.0,Gyeonggi,Silver,11,134300.0,305900.0,4.0,2026-05-04,Y,Electronics,2022-01-14,customer714@example.com,1,30대,Medium,True
CUST101329,Male,41.0,Gyeonggi,Basic,7,54000.0,58200.0,3.0,2026-04-26,N,Fashion,2020-06-30,customer1329@example.com,0,40대,Low,True
CUST100147,Male,50.0,Daejeon,SILVER,12,196900.0,872300.0,3.9,2026-05-20,N,Electronics,2020-07-23,customer147@example.com,1,50대,VIP,True
CUST101130,Female,39.0,Incheon,Silver,8,127600.0,466600.0,4.6,2026-03-25,Y,Fashion,2025-09-04,customer1130@example.com,0,30대,High,True
CUST100908,Female,18.0,Daejeon,Basic,4,24000.0,27600.0,3.7,2026-02-13,N,Sports,2024-03-25,customer908@example.com,0,10대 이하,Low,False
CUST101480,Male,44.0,Seoul,VIP,8,177900.0,311700.0,3.0,2026-05-19,N,Sports,2025-05-05,customer1480@example.com,0,40대,Medium,True
CUST101234,Male,32.0,Seoul,VIP,9,212600.0,908200.0,2.6,2026-04-15,Y,Home,2021-08-20,customer1234@example.com,1,30대,VIP,True
CUST100596,Female,48.0,Gwangju,Gold,7,143400.0,367600.0,3.7,2026-02-11,Y,Sports,2022-12-03,customer596@example.com,0,40대,High,False
CUST100844,Male,46.0,Gyeonggi,Basic,15,146400.0,559500.0,2.9,2026-04-29,N,Food,2020-07-13,customer844@example.com,1,40대,VIP,True
CUST101093,Female,54.0,Busan,Basic,12,77000.0,217000.0,5.0,2026-04-21,N,Fashion,2022-04-19,customer1093@example.com,0,50대,Medium,True
CUST100088,Male,41.0,Incheon,Silver,11,157300.0,783200.0,3.3,2026-05-17,Y,Beauty,2020-09-27,customer88@example.com,0,40대,VIP,True
CUST100622,Male,39.0,Gyeonggi,Silver,10,126100.0,442900.0,4.2,2026-06-20,N,Home,2025-09-15,customer622@example.com,1,30대,High,True
CUST100675,Female,38.0,Seoul,Gold,5,152200.0,343000.0,3.2,2026-05-28,N,Food,2021-05-19,customer675@example.com,0,30대,High,True
CUST100112,Male,38.0,Busan,Silver,10,99100.0,212100.0,3.9,2026-02-17,Yes,Food,2021-01-20,customer112@example.com,0,30대,Medium,False
CUST100672,Male,46.0,Gyeonggi,Basic,17,124400.0,468800.0,4.4,2026-06-06,N,Unknown,2022-08-05,customer672@example.com,1,40대,High,True
CUST101251,Female,25.0,Gyeonggi,Basic,12,124500.0,516500.0,4.3,2026-04-21,N,Home,2024-11-03,customer1251@example.com,1,20대,High,True
CUST101198,Unknown,30.0,Daegu,Basic,13,89900.0,461000.0,3.3,2025-12-17,N,Home,2024-12-02,customer1198@example.com,0,30대,High,False
CUST100841,Female,32.0,Gyeonggi,VIP,11,190700.0,830100.0,2.7,2026-03-07,N,Home,2024-02-09,customer841@example.com,1,30대,VIP,True
CUST100253,Male,42.0,Busan,VIP,8,147600.0,145500.0,3.5,2026-06-05,N,Fashion,2022-09-26,customer253@example.com,1,40대,Low,True
CUST100223,Female,54.0,Unknown,gold,10,101400.0,191800.0,3.8,2026-04-21,Y,Beauty,2024-03-27,customer223@example.com,1,50대,Medium,True
CUST101400,Female,38.0,Gyeonggi,VIP,7,142700.0,268000.0,5.0,2026-05-13,N,fashion,2020-12-26,customer1400@example.com,1,30대,Medium,True
CUST100483,Male,38.0,Gwangju,Basic,7,83700.0,92700.0,3.8,2026-05-09,No,Fashion,2025-05-09,customer483@example.com,0,30대,Low,True
CUST101270,Unknown,49.0,Daejeon,Basic,9,81100.0,154000.0,4.0,2026-03-24,Y,Electronics,2022-04-20,customer1270@example.com,0,40대,Low,True
CUST100894,Male,46.0,Gyeonggi,Basic,10,140100.0,735200.0,2.6,2026-05-31,Y,Beauty,2021-04-25,customer894@example.com,1,40대,VIP,True
CUST100690,Male,43.0,Seoul,VIP,7,219500.0,564000.0,2.8,2026-06-04,N,Electronics,2021-05-30,customer690@example.com,1,40대,VIP,True
CUST100558,Male,57.0,Gyeonggi,Silver,9,181000.0,619800.0,3.1,2026-03-31,Y,fashion,2022-05-31,customer558@example.com,1,50대,VIP,True
CUST100953,Female,41.0,busan,Basic,14,130400.0,707100.0,3.8,2026-06-13,N,Food,2023-11-23,customer953@example.com,1,40대,VIP,True
CUST100901,Male,25.0,Gyeonggi,Silver,7,51100.0,158000.0,4.9,2026-06-05,N,Food,2025-04-14,customer901@example.com,0,20대,Low,True
CUST100703,Female,25.0,seoul,Basic,9,131900.0,666300.0,3.1,2026-04-11,Y,Electronics,2022-05-10,customer703@example.com,1,20대,VIP,True
CUST100454,MALE,28.0,Daegu,Silver,7,156800.0,331600.0,4.5,2026-06-03,N,Sports,2025-06-25,customer454@example.com,1,20대,Medium,True
CUST100367,Male,33.0,Seoul,Basic,5,104900.0,115400.0,4.3,2026-02-09,N,Electronics,2025-03-24,customer367@example.com,0,30대,Low,False
CUST100154,Other,49.0,Seoul,Silver,3,97300.0,169700.0,3.9,2026-03-28,N,Home,2022-03-03,customer154@example.com,1,40대,Low,True
CUST100823,Male,41.0,Incheon,Basic,6,26900.0,72100.0,4.1,2026-04-29,Y,Home,2024-03-29,customer823@example.com,1,40대,Low,True
CUST100902,Male,39.0,Busan,Basic,3,80200.0,69700.0,3.5,2026-04-23,N,Food,2024-04-25,customer902@example.com,0,30대,Low,True
CUST100489,Female,30.0,Seoul,Basic,11,94000.0,427400.0,3.9,2026-04-21,N,Sports,2022-05-19,customer489@example.com,1,30대,High,True
CUST100555,Male,32.0,Incheon,Basic,7,36700.0,108400.0,3.2,2026-04-21,N,Home,2022-12-06,customer555@example.com,0,30대,Low,True
CUST100855,Male,18.0,Incheon,Basic,4,135300.0,151200.0,3.5,2026-04-22,Y,Fashion,2021-01-30,customer855@example.com,1,10대 이하,Low,True
CUST100461,Female,47.0,Daejeon,Silver,9,118500.0,336500.0,2.9,2026-06-13,Y,Food,2023-06-14,customer461@example.com,0,40대,High,True
CUST100705,Female,35.0,Gwangju,Basic,11,73400.0,384700.0,3.3,2026-04-16,N,Home,2021-01-19,customer705@example.com,0,30대,High,True
CUST100854,Female,63.0,Seoul,Basic,8,143300.0,630100.0,4.2,2026-05-14,N,Electronics,2024-05-09,customer854@example.com,0,60대 이상,VIP,True
